uuid,story,target_element_id,piece_id,piece_area_xz_m2,crossed_room_count,crossed_room_ids,crossed_room_area_m2,along_span_m,across_span_m,through_ratio,local_competitor_loss_room_count,local_competitor_loss_area_m2,local_competitor_loss_fraction,local_top_competitor_ids,local_top_competitor_piece_ids,chain_signature,chain_signature_id,chain_signature_size,local_signature_competitor_piece_count,local_signature_competitor_target_ids,mirror_partner_plane_group_id,mirror_support_score,creator_eave_proximity,best_supported_chain_id,best_supported_chain_score,best_supported_chain_height_residual_m,creator_source_room_ids,creator_touch_room_ids,creator_source_room_count,creator_touch_room_count
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::6c1de215d3d1,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::6c1de215d3d1#supported:0:0,39.464639,4,"[""room:7"", ""room:8"", ""room:9"", ""room:10""]",26.351079,7.179216,5.773506,0.804197,0,0.0,0.0,[],[],"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:0"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:1"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:11"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:13"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:3"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:5"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:7"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:9""]",bc2779a4-d0a2-4ba8-abbf-10129d3f82de::face-run-signature::2:d02086da47f1,8,0,"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::65ddf20dedf6"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::6c1de215d3d1""]",,,,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:3,0.868374,1.069498,"[""room:3""]","[""room:12"", ""room:13""]",1,2
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::65ddf20dedf6,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::65ddf20dedf6#supported:0:0,76.196831,5,"[""room:7"", ""room:8"", ""room:9"", ""room:10"", ""room:11""]",49.639986,7.179216,9.553241,1.33068,0,0.0,0.0,[],[],"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:0"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:1"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:11"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:13"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:3"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:5"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:7"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:9""]",bc2779a4-d0a2-4ba8-abbf-10129d3f82de::face-run-signature::2:d02086da47f1,8,0,"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::65ddf20dedf6"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::6c1de215d3d1""]",,,,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:3,0.868374,4.871891,"[""room:6""]","[""room:12"", ""room:13""]",1,2
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::419227999767,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::419227999767#supported:0:0,14.980745,3,"[""room:7"", ""room:8"", ""room:10""]",13.909728,3.535017,4.390008,1.241863,0,0.0,0.0,[],[],"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:10"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:12"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:2"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:4"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:6""]",bc2779a4-d0a2-4ba8-abbf-10129d3f82de::face-run-signature::2:3fd219dfe6ae,5,0,"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::096ff6c99826"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::419227999767"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::cb52da83a5b3""]",,,,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:2,0.8972,4.562161,"[""room:12"", ""room:8"", ""room:9""]","[""room:12"", ""room:13""]",3,2
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::22a44356af71,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::22a44356af71#supported:0:0,0.116957,1,"[""room:6""]",0.116957,0.23768,0.789021,3.319677,0,0.0,0.0,[],[],"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::1:2""]",bc2779a4-d0a2-4ba8-abbf-10129d3f82de::face-run-signature::1:277422e74465,1,0,"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::22a44356af71"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::5dd344d177d4"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::f0c226a34430""]",,,,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::1:2,0.638963,0.740473,"[""room:12"", ""room:8"", ""room:9""]","[""room:12"", ""room:13""]",3,2
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::096ff6c99826,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::096ff6c99826#supported:0:0,25.134796,2,"[""room:10"", ""room:11""]",25.134828,9.447666,5.965886,0.631467,0,0.0,0.0,[],[],"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:10"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:12"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:2"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:4"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:6""]",bc2779a4-d0a2-4ba8-abbf-10129d3f82de::face-run-signature::2:3fd219dfe6ae,5,0,"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::096ff6c99826"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::419227999767"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::cb52da83a5b3""]",,,,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:2,0.994801,0.018886,"[""room:10""]","[""room:12"", ""room:13""]",1,2
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::5dd344d177d4,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::5dd344d177d4#supported:0:0,0.116485,1,"[""room:6""]",0.116485,0.237671,0.786649,3.309823,0,0.0,0.0,[],[],"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::1:2""]",bc2779a4-d0a2-4ba8-abbf-10129d3f82de::face-run-signature::1:277422e74465,1,0,"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::22a44356af71"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::5dd344d177d4"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::f0c226a34430""]",,,,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::1:2,0.63664,3.417434,"[""room:10""]","[""room:12"", ""room:13""]",1,2
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::cb52da83a5b3,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::cb52da83a5b3#supported:0:0,26.392239,5,"[""room:7"", ""room:8"", ""room:9"", ""room:10"", ""room:11""]",26.392355,9.222799,2.947256,0.319562,0,0.0,0.0,[],[],"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:10"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:12"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:2"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:4"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:6""]",bc2779a4-d0a2-4ba8-abbf-10129d3f82de::face-run-signature::2:3fd219dfe6ae,5,0,"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::096ff6c99826"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::419227999767"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::cb52da83a5b3""]",,,,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::2:2,0.91048,0.306629,"[""room:10"", ""room:12""]","[""room:12"", ""room:13""]",2,2
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::f0c226a34430,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::f0c226a34430#supported:0:0,0.119034,1,"[""room:6""]",0.119034,0.237714,0.79949,3.363243,0,0.0,0.0,[],[],"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::1:2""]",bc2779a4-d0a2-4ba8-abbf-10129d3f82de::face-run-signature::1:277422e74465,1,0,"[""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::22a44356af71"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::5dd344d177d4"", ""bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ridge-eave-candidate::plane-group::f0c226a34430""]",,,,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::eave-chain::1:2,0.649025,9.557977,"[""room:10"", ""room:12""]","[""room:12"", ""room:13""]",2,2
bfd05652-9331-4260-886d-1b6779ee1bfa,1,bfd05652-9331-4260-886d-1b6779ee1bfa::ridge-eave-candidate::plane-group::6e262f831145,bfd05652-9331-4260-886d-1b6779ee1bfa::ridge-eave-candidate::plane-group::6e262f831145#supported:0:0,65.86901,9,"[""room:6"", ""room:7"", ""room:8"", ""room:9"", ""room:10"", ""room:11"", ""room:12"", ""room:13"", ""room:14""]",70.941101,9.831784,9.868879,1.003773,0,0.0,0.0,[],[],"[""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:0"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:2"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:4"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:6""]",bfd05652-9331-4260-886d-1b6779ee1bfa::face-run-signature::1:005b6422b5b7,4,0,"[""bfd05652-9331-4260-886d-1b6779ee1bfa::ridge-eave-candidate::plane-group::6e262f831145""]",bfd05652-9331-4260-886d-1b6779ee1bfa::plane-group::465ea4759a03,0.5823,0.0155,bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:13,0.811316,5.443118,"[""room:3""]","[""room:0"", ""room:10"", ""room:11"", ""room:12"", ""room:13"", ""room:14"", ""room:6"", ""room:7"", ""room:8"", ""room:9""]",1,10
bfd05652-9331-4260-886d-1b6779ee1bfa,1,bfd05652-9331-4260-886d-1b6779ee1bfa::ridge-eave-candidate::plane-group::465ea4759a03,bfd05652-9331-4260-886d-1b6779ee1bfa::ridge-eave-candidate::plane-group::465ea4759a03#supported:0:0,70.810292,9,"[""room:6"", ""room:7"", ""room:8"", ""room:9"", ""room:10"", ""room:11"", ""room:12"", ""room:13"", ""room:14""]",68.946818,10.191439,7.989582,0.78395,0,0.0,0.0,[],[],"[""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:0"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:13"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:17"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:19"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:2"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:20"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:21"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:4"", ""bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:6""]",bfd05652-9331-4260-886d-1b6779ee1bfa::face-run-signature::1:13be06a468a2,9,0,"[""bfd05652-9331-4260-886d-1b6779ee1bfa::ridge-eave-candidate::plane-group::465ea4759a03""]",bfd05652-9331-4260-886d-1b6779ee1bfa::plane-group::6e262f831145,0.5823,0.0155,bfd05652-9331-4260-886d-1b6779ee1bfa::eave-chain::1:20,0.996341,0.000437,"[""room:13""]","[""room:0"", ""room:10"", ""room:11"", ""room:12"", ""room:13"", ""room:14"", ""room:6"", ""room:7"", ""room:8"", ""room:9""]",1,10
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ridge-eave-candidate::plane-group::8dd620312dcf,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ridge-eave-candidate::plane-group::8dd620312dcf#supported:0:0,44.987338,6,"[""room:0"", ""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5""]",40.423896,11.546001,5.11281,0.442821,0,0.0,0.0,[],[],"[""c001b1ca-ea07-472d-b888-6ab457d4e7d9::eave-chain::0:0"", ""c001b1ca-ea07-472d-b888-6ab457d4e7d9::eave-chain::0:2"", ""c001b1ca-ea07-472d-b888-6ab457d4e7d9::eave-chain::0:6"", ""c001b1ca-ea07-472d-b888-6ab457d4e7d9::eave-chain::0:8""]",c001b1ca-ea07-472d-b888-6ab457d4e7d9::face-run-signature::0:d82b27867adb,4,0,"[""c001b1ca-ea07-472d-b888-6ab457d4e7d9::ridge-eave-candidate::plane-group::8dd620312dcf""]",,,,c001b1ca-ea07-472d-b888-6ab457d4e7d9::eave-chain::0:6,0.979519,0.053714,"[""room:5""]","[""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9""]",1,8
c2800052-b0e7-4c30-a881-f813cb0b2043,0,c2800052-b0e7-4c30-a881-f813cb0b2043::ridge-eave-candidate::plane-group::046c7eaf2087,c2800052-b0e7-4c30-a881-f813cb0b2043::ridge-eave-candidate::plane-group::046c7eaf2087#supported:0:0,42.318578,7,"[""room:0"", ""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6""]",41.255172,6.778006,7.990262,1.178851,0,0.0,0.0,[],[],"[""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:0"", ""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:13"", ""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:16"", ""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:18"", ""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:2"", ""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:4"", ""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:7"", ""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:8""]",c2800052-b0e7-4c30-a881-f813cb0b2043::face-run-signature::0:8bde24a0e5c0,8,0,"[""c2800052-b0e7-4c30-a881-f813cb0b2043::ridge-eave-candidate::plane-group::046c7eaf2087""]",,,,c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:18,0.971341,0.093777,"[""room:4""]","[""room:10"", ""room:11"", ""room:4"", ""room:5"", ""room:7"", ""room:8"", ""room:9""]",1,7
c2800052-b0e7-4c30-a881-f813cb0b2043,0,c2800052-b0e7-4c30-a881-f813cb0b2043::ridge-eave-candidate::plane-group::b0a4e5b9a3cf,c2800052-b0e7-4c30-a881-f813cb0b2043::ridge-eave-candidate::plane-group::b0a4e5b9a3cf#supported:0:0,1.740737,0,[],0.0,1.518076,4.246926,2.797572,0,0.0,0.0,[],[],"[""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:10""]",c2800052-b0e7-4c30-a881-f813cb0b2043::face-run-signature::0:c308ff553c09,1,0,"[""c2800052-b0e7-4c30-a881-f813cb0b2043::ridge-eave-candidate::plane-group::b0a4e5b9a3cf""]",,,,c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:13,0.886895,3.337161,"[""room:8""]","[""room:10"", ""room:11"", ""room:4"", ""room:5"", ""room:7"", ""room:8"", ""room:9""]",1,7
c2800052-b0e7-4c30-a881-f813cb0b2043,0,c2800052-b0e7-4c30-a881-f813cb0b2043::ridge-eave-candidate::plane-group::b0a4e5b9a3cf,c2800052-b0e7-4c30-a881-f813cb0b2043::ridge-eave-candidate::plane-group::b0a4e5b9a3cf#supported:1:0,15.61545,2,"[""room:4"", ""room:5""]",14.607256,4.130454,4.066024,0.984401,0,0.0,0.0,[],[],"[""c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:10""]",c2800052-b0e7-4c30-a881-f813cb0b2043::face-run-signature::0:c308ff553c09,1,0,"[""c2800052-b0e7-4c30-a881-f813cb0b2043::ridge-eave-candidate::plane-group::b0a4e5b9a3cf""]",,,,c2800052-b0e7-4c30-a881-f813cb0b2043::eave-chain::0:13,0.886895,3.337161,"[""room:8""]","[""room:10"", ""room:11"", ""room:4"", ""room:5"", ""room:7"", ""room:8"", ""room:9""]",1,7
c72ad855-9e52-46f1-886d-a9f37911521f,1,c72ad855-9e52-46f1-886d-a9f37911521f::ridge-eave-candidate::plane-group::e344d962c7f3,c72ad855-9e52-46f1-886d-a9f37911521f::ridge-eave-candidate::plane-group::e344d962c7f3#supported:0:0,44.871034,3,"[""room:7"", ""room:8"", ""room:9""]",44.871036,10.74332,4.78473,0.445368,0,0.0,0.0,[],[],"[""c72ad855-9e52-46f1-886d-a9f37911521f::eave-chain::1:1"", ""c72ad855-9e52-46f1-886d-a9f37911521f::eave-chain::1:2"", ""c72ad855-9e52-46f1-886d-a9f37911521f::eave-chain::1:3""]",c72ad855-9e52-46f1-886d-a9f37911521f::face-run-signature::1:a87051e1964b,3,0,"[""c72ad855-9e52-46f1-886d-a9f37911521f::ridge-eave-candidate::plane-group::a431d0e1ad6e"", ""c72ad855-9e52-46f1-886d-a9f37911521f::ridge-eave-candidate::plane-group::e344d962c7f3""]",c72ad855-9e52-46f1-886d-a9f37911521f::plane-group::a431d0e1ad6e,0.9988,0.1145,c72ad855-9e52-46f1-886d-a9f37911521f::eave-chain::1:2,0.993303,0.003634,"[""room:6"", ""room:7"", ""room:8""]","[""room:0"", ""room:1"", ""room:3"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9""]",3,8
c72ad855-9e52-46f1-886d-a9f37911521f,1,c72ad855-9e52-46f1-886d-a9f37911521f::ridge-eave-candidate::plane-group::a431d0e1ad6e,c72ad855-9e52-46f1-886d-a9f37911521f::ridge-eave-candidate::plane-group::a431d0e1ad6e#supported:0:0,44.867278,3,"[""room:7"", ""room:8"", ""room:9""]",44.86728,10.743319,4.78473,0.445368,0,0.0,0.0,[],[],"[""c72ad855-9e52-46f1-886d-a9f37911521f::eave-chain::1:1"", ""c72ad855-9e52-46f1-886d-a9f37911521f::eave-chain::1:2"", ""c72ad855-9e52-46f1-886d-a9f37911521f::eave-chain::1:3""]",c72ad855-9e52-46f1-886d-a9f37911521f::face-run-signature::1:a87051e1964b,3,0,"[""c72ad855-9e52-46f1-886d-a9f37911521f::ridge-eave-candidate::plane-group::a431d0e1ad6e"", ""c72ad855-9e52-46f1-886d-a9f37911521f::ridge-eave-candidate::plane-group::e344d962c7f3""]",c72ad855-9e52-46f1-886d-a9f37911521f::plane-group::e344d962c7f3,0.9988,0.1145,c72ad855-9e52-46f1-886d-a9f37911521f::eave-chain::1:3,0.984049,0.048174,"[""room:7"", ""room:9""]","[""room:0"", ""room:1"", ""room:3"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9""]",2,8
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,1,c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::c379bd85726c,c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::c379bd85726c#supported:0:0,28.179494,1,"[""room:5""]",7.053814,2.967184,3.321892,1.119544,0,0.0,0.0,[],[],"[""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::eave-chain::1:0""]",c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::face-run-signature::1:29c118a91fc7,1,0,"[""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::6b72750d027f"", ""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::c379bd85726c""]",c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::plane-group::6b72750d027f,0.6086,0.1305,c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::eave-chain::1:0,0.999982,3.8e-05,"[""room:5""]","[""room:5""]",1,1
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,1,c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::6b72750d027f,c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::6b72750d027f#supported:0:0,28.117533,1,"[""room:5""]",6.869152,2.967182,5.943419,2.003052,0,0.0,0.0,[],[],"[""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::eave-chain::1:0""]",c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::face-run-signature::1:29c118a91fc7,1,0,"[""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::6b72750d027f"", ""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::c379bd85726c""]",c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::plane-group::c379bd85726c,0.6086,0.1305,c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::eave-chain::1:0,0.980262,0.078921,"[""room:5""]","[""room:5""]",1,1
c87c1e25-ff00-44ec-b823-b0966c81af70,1,c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929,c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929#supported:0:0,12.235628,1,"[""room:10""]",10.816352,2.855853,3.949518,1.382956,0,0.0,0.0,[],[],"[""c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:1"", ""c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:3"", ""c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:8""]",c87c1e25-ff00-44ec-b823-b0966c81af70::face-run-signature::1:3fe5b3e91f4a,3,0,"[""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::43aa23800ceb"", ""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929""]",c87c1e25-ff00-44ec-b823-b0966c81af70::plane-group::43aa23800ceb,0.8793,0.1142,c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:8,0.981281,0.027777,"[""room:6""]","[""room:0"", ""room:10"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:9""]",1,9
c87c1e25-ff00-44ec-b823-b0966c81af70,1,c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929,c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929#supported:1:0,11.456145,2,"[""room:7"", ""room:9""]",5.781114,2.149659,6.799393,3.163011,0,0.0,0.0,[],[],"[""c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:1"", ""c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:3"", ""c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:8""]",c87c1e25-ff00-44ec-b823-b0966c81af70::face-run-signature::1:3fe5b3e91f4a,3,0,"[""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::43aa23800ceb"", ""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929""]",c87c1e25-ff00-44ec-b823-b0966c81af70::plane-group::43aa23800ceb,0.8793,0.1142,c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:8,0.981281,0.027777,"[""room:6""]","[""room:0"", ""room:10"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:9""]",1,9
c87c1e25-ff00-44ec-b823-b0966c81af70,1,c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929,c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929#supported:2:0,0.144546,0,[],0.0,2.061754,0.076661,0.037183,0,0.0,0.0,[],[],"[""c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:1"", ""c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:3"", ""c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:8""]",c87c1e25-ff00-44ec-b823-b0966c81af70::face-run-signature::1:3fe5b3e91f4a,3,0,"[""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::43aa23800ceb"", ""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929""]",c87c1e25-ff00-44ec-b823-b0966c81af70::plane-group::43aa23800ceb,0.8793,0.1142,c87c1e25-ff00-44ec-b823-b0966c81af70::eave-chain::1:8,0.981281,0.027777,"[""room:6""]","[""room:0"", ""room:10"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:9""]",1,9
