uuid,story,room_index,n_planes,n_oblique_raw,raw_majority_class,pipeline_class,raw_vs_pipeline_agrees,incl_p50_deg,classification_counts
a8aca518-ee19-4cef-8df9-1b574c2d43d1,1,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
a8aca518-ee19-4cef-8df9-1b574c2d43d1,1,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
a8aca518-ee19-4cef-8df9-1b574c2d43d1,1,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
a8aca518-ee19-4cef-8df9-1b574c2d43d1,2,11,2,1,flat,oblique,False,22.91,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
a8aca518-ee19-4cef-8df9-1b574c2d43d1,2,12,2,1,flat,oblique,False,23.52,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
a8aca518-ee19-4cef-8df9-1b574c2d43d1,2,13,5,4,oblique,oblique,True,39.82,"{""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 3}"
a8aca518-ee19-4cef-8df9-1b574c2d43d1,2,14,7,6,oblique,oblique,True,44.0,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 5, ""oblique_wrong_orientation"": 1}"
aa047931-2b45-497d-a093-f637a2934699,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
aa047931-2b45-497d-a093-f637a2934699,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
aa047931-2b45-497d-a093-f637a2934699,1,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
aa047931-2b45-497d-a093-f637a2934699,1,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
aa047931-2b45-497d-a093-f637a2934699,1,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
aa047931-2b45-497d-a093-f637a2934699,1,11,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
aa047931-2b45-497d-a093-f637a2934699,1,12,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
aa047931-2b45-497d-a093-f637a2934699,1,13,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b01824fc-be43-451f-bc6e-aaab701c144d,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b01824fc-be43-451f-bc6e-aaab701c144d,0,1,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
b01824fc-be43-451f-bc6e-aaab701c144d,0,2,5,2,flat,flat,True,3.38,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 2}"
b01824fc-be43-451f-bc6e-aaab701c144d,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b01824fc-be43-451f-bc6e-aaab701c144d,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b01824fc-be43-451f-bc6e-aaab701c144d,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b01824fc-be43-451f-bc6e-aaab701c144d,0,7,3,0,flat,flat,True,0.0,"{""flat_matched"": 3}"
b4f7407a-5941-4165-947a-a726dc432c69,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b4f7407a-5941-4165-947a-a726dc432c69,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b4f7407a-5941-4165-947a-a726dc432c69,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b4f7407a-5941-4165-947a-a726dc432c69,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b4f7407a-5941-4165-947a-a726dc432c69,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b4f7407a-5941-4165-947a-a726dc432c69,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b4f7407a-5941-4165-947a-a726dc432c69,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b4f7407a-5941-4165-947a-a726dc432c69,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b4f7407a-5941-4165-947a-a726dc432c69,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,7,3,0,flat,flat,True,0.0,"{""flat_matched"": 3}"
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,2,9,10,9,oblique,oblique,True,44.12,"{""oblique_matched"": 8, ""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 1}"
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,2,10,2,1,flat,oblique,False,22.08,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,2,11,3,2,oblique,oblique,True,7.76,"{""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 1}"
b65126ae-ccca-4032-876f-e9c1c059862c,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b65126ae-ccca-4032-876f-e9c1c059862c,1,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b65126ae-ccca-4032-876f-e9c1c059862c,2,8,2,2,oblique,mixed,False,47.39,"{""oblique_covered_by_flat"": 1, ""oblique_matched"": 1}"
b65126ae-ccca-4032-876f-e9c1c059862c,2,9,1,1,oblique,oblique,True,47.68,"{""oblique_matched"": 1}"
b65126ae-ccca-4032-876f-e9c1c059862c,2,10,6,5,oblique,oblique,True,60.28,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 2, ""oblique_wrong_orientation"": 3}"
b65126ae-ccca-4032-876f-e9c1c059862c,2,11,7,7,oblique,mixed,False,36.5,"{""oblique_matched"": 3, ""oblique_covered_by_flat"": 3, ""oblique_wrong_orientation"": 1}"
b65126ae-ccca-4032-876f-e9c1c059862c,2,12,2,2,oblique,mixed,False,20.59,"{""oblique_wrong_orientation"": 2}"
b8782b87-5800-42dd-8926-07d8f11cafc0,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8782b87-5800-42dd-8926-07d8f11cafc0,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8782b87-5800-42dd-8926-07d8f11cafc0,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8782b87-5800-42dd-8926-07d8f11cafc0,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8782b87-5800-42dd-8926-07d8f11cafc0,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8782b87-5800-42dd-8926-07d8f11cafc0,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8782b87-5800-42dd-8926-07d8f11cafc0,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8782b87-5800-42dd-8926-07d8f11cafc0,0,7,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
b8782b87-5800-42dd-8926-07d8f11cafc0,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8cefbc4-bb4e-4d53-be56-990780166cae,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8cefbc4-bb4e-4d53-be56-990780166cae,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8cefbc4-bb4e-4d53-be56-990780166cae,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8cefbc4-bb4e-4d53-be56-990780166cae,2,12,2,1,flat,oblique,False,24.46,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
b8cefbc4-bb4e-4d53-be56-990780166cae,2,13,7,4,oblique,oblique,True,15.77,"{""flat_covered_by_oblique"": 3, ""oblique_matched"": 3, ""oblique_wrong_orientation"": 1}"
b8cefbc4-bb4e-4d53-be56-990780166cae,2,14,7,6,oblique,oblique,True,43.85,"{""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 4, ""oblique_matched"": 2}"
b8cefbc4-bb4e-4d53-be56-990780166cae,2,15,2,1,flat,oblique,False,23.2,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
b8cefbc4-bb4e-4d53-be56-990780166cae,2,16,15,13,oblique,oblique,True,48.96,"{""flat_covered_by_oblique"": 2, ""oblique_wrong_orientation"": 6, ""oblique_matched"": 3, ""uncovered"": 4}"
b8def755-9829-4141-8ecb-3e71ef446d0d,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8def755-9829-4141-8ecb-3e71ef446d0d,1,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b8def755-9829-4141-8ecb-3e71ef446d0d,1,9,2,2,oblique,flat,False,22.38,"{""oblique_covered_by_flat"": 2}"
b8def755-9829-4141-8ecb-3e71ef446d0d,2,10,13,11,oblique,oblique,True,48.58,"{""flat_covered_by_oblique"": 2, ""oblique_matched"": 7, ""oblique_wrong_orientation"": 4}"
b8f923d9-dc6a-4cc2-b99c-b98bb7d01f57,0,0,2,1,flat,flat,True,8.63,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
b8f923d9-dc6a-4cc2-b99c-b98bb7d01f57,0,1,8,6,oblique,flat,False,36.2,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 6}"
b9575f6d-aa02-4540-ba49-d8e823a41067,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b9575f6d-aa02-4540-ba49-d8e823a41067,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b9575f6d-aa02-4540-ba49-d8e823a41067,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b9575f6d-aa02-4540-ba49-d8e823a41067,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b9575f6d-aa02-4540-ba49-d8e823a41067,0,4,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
b9575f6d-aa02-4540-ba49-d8e823a41067,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b9575f6d-aa02-4540-ba49-d8e823a41067,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b9575f6d-aa02-4540-ba49-d8e823a41067,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
b9575f6d-aa02-4540-ba49-d8e823a41067,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bad532ea-75de-411a-a390-77f4d6a93ff8,4,0,18,17,oblique,oblique,True,43.55,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 13, ""oblique_wrong_orientation"": 4}"
bad532ea-75de-411a-a390-77f4d6a93ff8,2,5,13,10,oblique,flat,False,21.72,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 9, ""near_vertical_skip"": 1}"
bad532ea-75de-411a-a390-77f4d6a93ff8,1,6,9,9,oblique,flat,False,57.82,"{""oblique_covered_by_flat"": 9}"
bad532ea-75de-411a-a390-77f4d6a93ff8,0,7,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
bad532ea-75de-411a-a390-77f4d6a93ff8,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bad532ea-75de-411a-a390-77f4d6a93ff8,0,9,6,3,flat,flat,True,3.17,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 3}"
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,3,8,5,oblique,flat,False,35.03,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 3, ""near_vertical_skip"": 2}"
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,5,2,1,flat,mixed,False,9.68,"{""flat_matched"": 1, ""oblique_matched"": 1}"
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,9,3,1,flat,mixed,False,0.0,"{""flat_matched"": 2, ""oblique_matched"": 1}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,0,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,1,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,6,6,4,oblique,flat,False,31.75,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 4}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,7,2,0,flat,mixed,False,0.0,"{""flat_matched"": 2}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,10,9,7,oblique,mixed,False,8.74,"{""flat_matched"": 2, ""oblique_matched"": 5, ""oblique_wrong_orientation"": 2}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,11,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,3,12,6,5,oblique,oblique,True,29.16,"{""flat_partial"": 1, ""uncovered"": 2, ""oblique_partial"": 1, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 1}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,3,13,4,3,oblique,none,False,37.43,"{""uncovered"": 2, ""oblique_partial"": 2}"
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,0,14,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bfd05652-9331-4260-886d-1b6779ee1bfa,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bfd05652-9331-4260-886d-1b6779ee1bfa,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bfd05652-9331-4260-886d-1b6779ee1bfa,1,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bfd05652-9331-4260-886d-1b6779ee1bfa,1,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bfd05652-9331-4260-886d-1b6779ee1bfa,1,10,4,2,flat,flat,True,12.01,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 2}"
bfd05652-9331-4260-886d-1b6779ee1bfa,1,11,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bfd05652-9331-4260-886d-1b6779ee1bfa,1,12,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
bfd05652-9331-4260-886d-1b6779ee1bfa,1,13,2,1,flat,mixed,False,13.94,"{""flat_matched"": 1, ""oblique_matched"": 1}"
bfd05652-9331-4260-886d-1b6779ee1bfa,1,14,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,4,3,2,oblique,flat,False,26.79,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 2}"
c001b1ca-ea07-472d-b888-6ab457d4e7d9,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c001b1ca-ea07-472d-b888-6ab457d4e7d9,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c001b1ca-ea07-472d-b888-6ab457d4e7d9,1,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c001b1ca-ea07-472d-b888-6ab457d4e7d9,1,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c2800052-b0e7-4c30-a881-f813cb0b2043,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c2800052-b0e7-4c30-a881-f813cb0b2043,0,1,2,1,flat,flat,True,20.5,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
c2800052-b0e7-4c30-a881-f813cb0b2043,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c2800052-b0e7-4c30-a881-f813cb0b2043,0,3,2,1,flat,flat,True,3.4,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
c2800052-b0e7-4c30-a881-f813cb0b2043,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c2800052-b0e7-4c30-a881-f813cb0b2043,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c2800052-b0e7-4c30-a881-f813cb0b2043,1,8,11,8,oblique,flat,False,10.88,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 8}"
c2800052-b0e7-4c30-a881-f813cb0b2043,2,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c2800052-b0e7-4c30-a881-f813cb0b2043,2,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c2800052-b0e7-4c30-a881-f813cb0b2043,2,11,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c3ddcac0-827d-48dc-9223-4b219d874fa5,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c3ddcac0-827d-48dc-9223-4b219d874fa5,0,1,6,4,oblique,flat,False,21.31,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 4}"
c3ddcac0-827d-48dc-9223-4b219d874fa5,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,3,2,1,flat,mixed,False,9.13,"{""flat_matched"": 1, ""oblique_matched"": 1}"
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,8,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c72ad855-9e52-46f1-886d-a9f37911521f,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c72ad855-9e52-46f1-886d-a9f37911521f,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c72ad855-9e52-46f1-886d-a9f37911521f,0,5,3,2,oblique,flat,False,17.37,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 2}"
c72ad855-9e52-46f1-886d-a9f37911521f,1,6,2,1,flat,mixed,False,24.89,"{""flat_matched"": 1, ""oblique_matched"": 1}"
c72ad855-9e52-46f1-886d-a9f37911521f,1,7,4,3,oblique,mixed,False,49.7,"{""flat_matched"": 1, ""oblique_matched"": 2, ""oblique_wrong_orientation"": 1}"
c72ad855-9e52-46f1-886d-a9f37911521f,1,8,1,1,oblique,mixed,False,48.3,"{""oblique_matched"": 1}"
c72ad855-9e52-46f1-886d-a9f37911521f,1,9,2,1,flat,mixed,False,24.8,"{""flat_matched"": 1, ""oblique_matched"": 1}"
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,1,5,25,22,oblique,oblique,True,33.51,"{""flat_covered_by_oblique"": 3, ""oblique_matched"": 14, ""oblique_wrong_orientation"": 8}"
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,1,4,0,flat,flat,True,0.0,"{""flat_matched"": 4}"
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,8,2,0,flat,flat,True,1.04,"{""flat_matched"": 2}"
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c87c1e25-ff00-44ec-b823-b0966c81af70,0,1,11,8,oblique,flat,False,33.6,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 8}"
c87c1e25-ff00-44ec-b823-b0966c81af70,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c87c1e25-ff00-44ec-b823-b0966c81af70,0,4,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
c87c1e25-ff00-44ec-b823-b0966c81af70,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c87c1e25-ff00-44ec-b823-b0966c81af70,1,7,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
c87c1e25-ff00-44ec-b823-b0966c81af70,1,9,5,4,oblique,mixed,False,45.92,"{""flat_matched"": 1, ""oblique_matched"": 4}"
c87c1e25-ff00-44ec-b823-b0966c81af70,1,10,3,0,flat,mixed,False,0.0,"{""flat_matched"": 3}"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,1,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,9,2,1,flat,mixed,False,22.27,"{""flat_matched"": 1, ""oblique_matched"": 1}"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,10,2,1,flat,mixed,False,22.12,"{""flat_matched"": 1, ""oblique_matched"": 1}"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,11,2,1,flat,mixed,False,22.12,"{""flat_matched"": 1, ""oblique_matched"": 1}"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,12,4,3,oblique,mixed,False,43.92,"{""flat_matched"": 1, ""oblique_matched"": 3}"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,13,2,1,flat,mixed,False,22.22,"{""flat_matched"": 1, ""oblique_matched"": 1}"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,14,7,5,oblique,mixed,False,37.13,"{""flat_matched"": 2, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 4}"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,0,15,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
cf982769-994b-4193-a621-91d46d1a3344,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
cf982769-994b-4193-a621-91d46d1a3344,0,2,2,2,oblique,flat,False,43.08,"{""oblique_covered_by_flat"": 2}"
cf982769-994b-4193-a621-91d46d1a3344,0,4,4,2,flat,flat,True,5.08,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 2}"
cf982769-994b-4193-a621-91d46d1a3344,1,5,19,15,oblique,oblique,True,44.46,"{""flat_covered_by_oblique"": 3, ""oblique_matched"": 7, ""oblique_wrong_orientation"": 3, ""oblique_partial"": 1, ""uncovered"": 4, ""flat_partial"": 1}"
d28b528a-475b-4ac0-a38d-ee992cd877db,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d28b528a-475b-4ac0-a38d-ee992cd877db,0,3,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
d28b528a-475b-4ac0-a38d-ee992cd877db,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d28b528a-475b-4ac0-a38d-ee992cd877db,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d28b528a-475b-4ac0-a38d-ee992cd877db,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d28b528a-475b-4ac0-a38d-ee992cd877db,0,8,1,0,flat,flat,True,2.26,"{""flat_matched"": 1}"
