uuid,story,room_index,n_planes,n_corners_total,trust_score,p50_dist_m,p95_dist_m
016980bc-6762-4022-bfbf-17df4112e10c,0,0,1,4,1.0,0.0,0.0
016980bc-6762-4022-bfbf-17df4112e10c,0,1,1,4,1.0,0.0,0.0
016980bc-6762-4022-bfbf-17df4112e10c,0,2,6,20,1.0,0.0,0.084
016980bc-6762-4022-bfbf-17df4112e10c,0,3,9,28,0.857,0.136,0.709
016980bc-6762-4022-bfbf-17df4112e10c,0,4,3,11,1.0,0.0,0.0
016980bc-6762-4022-bfbf-17df4112e10c,1,5,1,6,1.0,0.0,0.0
016980bc-6762-4022-bfbf-17df4112e10c,1,6,1,6,1.0,0.0,0.0
016980bc-6762-4022-bfbf-17df4112e10c,1,7,9,32,0.531,0.146,0.912
016980bc-6762-4022-bfbf-17df4112e10c,1,8,1,4,1.0,0.0,0.0
016980bc-6762-4022-bfbf-17df4112e10c,2,9,4,20,1.0,0.0,0.21
016980bc-6762-4022-bfbf-17df4112e10c,2,10,5,18,1.0,0.0,0.004
016980bc-6762-4022-bfbf-17df4112e10c,2,11,2,9,1.0,0.0,0.0
019e1376-9762-42d6-8520-b664b8c752df,1,0,4,20,0.85,0.0,0.551
019e1376-9762-42d6-8520-b664b8c752df,1,1,2,8,1.0,0.002,0.004
019e1376-9762-42d6-8520-b664b8c752df,1,2,15,59,0.78,0.143,0.782
019e1376-9762-42d6-8520-b664b8c752df,1,3,2,8,1.0,0.003,0.008
019e1376-9762-42d6-8520-b664b8c752df,1,4,4,15,0.8,0.0,0.94
019e1376-9762-42d6-8520-b664b8c752df,0,5,1,4,1.0,0.0,0.0
019e1376-9762-42d6-8520-b664b8c752df,1,6,2,8,1.0,0.003,0.009
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,0,1,4,1.0,0.0,0.0
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,1,1,4,1.0,0.0,0.0
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,2,1,4,1.0,0.0,0.0
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,3,1,4,1.0,0.0,0.0
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,4,1,4,1.0,0.0,0.0
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,5,1,4,1.0,0.0,0.0
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,6,2,8,1.0,0.0,0.0
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,7,1,4,1.0,0.0,0.0
05cecad4-119e-4dd2-beaf-d4af36973644,0,0,1,8,1.0,0.0,0.0
05cecad4-119e-4dd2-beaf-d4af36973644,0,1,1,4,1.0,0.0,0.0
05cecad4-119e-4dd2-beaf-d4af36973644,0,2,1,6,1.0,0.0,0.0
05cecad4-119e-4dd2-beaf-d4af36973644,0,3,1,4,1.0,0.0,0.0
05cecad4-119e-4dd2-beaf-d4af36973644,0,4,1,6,1.0,0.0,0.0
05cecad4-119e-4dd2-beaf-d4af36973644,0,5,1,6,1.0,0.0,0.0
05cecad4-119e-4dd2-beaf-d4af36973644,0,6,2,8,1.0,0.008,0.018
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,0,1,8,1.0,0.0,0.0
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,1,1,4,1.0,0.0,0.0
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,2,4,17,0.471,1.025,2.151
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,3,2,10,1.0,0.0,0.126
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,6,2,10,0.6,0.201,2.589
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,7,1,6,1.0,0.0,0.0
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,8,4,18,1.0,0.0,0.245
0b75d30e-c50c-4fc6-88ff-fce983078aa4,1,0,33,109,0.229,1.13,2.969
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,1,2,14,1.0,0.0,0.0
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,2,1,4,1.0,0.0,0.0
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,3,4,12,1.0,0.0,0.0
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,4,3,11,1.0,0.0,0.024
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,5,1,4,1.0,0.0,0.0
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,0,1,6,1.0,0.0,0.0
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,1,1,4,1.0,0.0,0.0
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,2,1,4,1.0,0.0,0.0
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,3,7,24,0.833,0.0,0.81
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,4,1,4,1.0,0.0,0.0
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,5,1,4,1.0,0.0,0.0
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,6,2,6,1.0,0.0,0.0
0d3f2993-8386-4130-8f1c-b2938c410828,1,0,8,30,0.467,0.614,1.731
0d3f2993-8386-4130-8f1c-b2938c410828,1,1,14,64,0.781,0.004,1.084
0d3f2993-8386-4130-8f1c-b2938c410828,1,2,3,12,1.0,0.0,0.138
0d3f2993-8386-4130-8f1c-b2938c410828,1,3,3,13,0.846,0.007,0.381
0d3f2993-8386-4130-8f1c-b2938c410828,1,4,13,48,0.479,0.308,0.989
0d3f2993-8386-4130-8f1c-b2938c410828,1,5,9,37,0.432,0.436,1.329
0d3f2993-8386-4130-8f1c-b2938c410828,1,6,8,27,0.741,0.004,0.453
0d3f2993-8386-4130-8f1c-b2938c410828,0,7,1,6,0.833,0.0,2.21
0d3f2993-8386-4130-8f1c-b2938c410828,0,8,1,4,1.0,0.0,0.0
0d3f2993-8386-4130-8f1c-b2938c410828,0,9,1,4,1.0,0.077,0.077
0d3f2993-8386-4130-8f1c-b2938c410828,0,10,1,4,1.0,0.145,0.145
0d3f2993-8386-4130-8f1c-b2938c410828,0,11,1,10,1.0,0.0,0.0
0d3f2993-8386-4130-8f1c-b2938c410828,0,12,1,4,1.0,0.0,0.0
0d3f2993-8386-4130-8f1c-b2938c410828,0,13,3,15,0.933,0.06,0.576
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,0,1,6,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,1,1,6,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,2,1,4,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,3,1,6,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,4,1,4,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,5,1,4,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,6,2,11,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,7,2,14,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,8,1,4,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,9,1,6,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,10,1,4,1.0,0.0,0.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,11,2,9,0.667,0.056,3.396
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,0,5,18,0.889,0.0,0.621
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,1,2,8,1.0,0.001,0.004
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,2,3,10,1.0,0.0,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,3,24,83,0.506,0.194,1.406
0fe789ce-e653-4828-863c-0f6ce7fee21d,0,4,1,6,1.0,0.0,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0,5,1,8,1.0,0.0,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0,6,1,4,1.0,0.0,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0,7,1,4,1.0,0.0,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0,8,1,6,1.0,0.0,0.0
107e8496-9bff-42bb-b776-720f44b70e55,0,0,1,4,0.75,0.0,2.737
107e8496-9bff-42bb-b776-720f44b70e55,0,1,1,4,1.0,0.0,0.0
107e8496-9bff-42bb-b776-720f44b70e55,0,2,1,4,1.0,0.0,0.0
107e8496-9bff-42bb-b776-720f44b70e55,0,3,1,4,1.0,0.0,0.0
107e8496-9bff-42bb-b776-720f44b70e55,0,4,1,4,1.0,0.0,0.0
107e8496-9bff-42bb-b776-720f44b70e55,0,5,1,4,1.0,0.0,0.0
107e8496-9bff-42bb-b776-720f44b70e55,0,6,1,4,1.0,0.0,0.0
107e8496-9bff-42bb-b776-720f44b70e55,0,7,1,6,0.667,0.075,2.783
107e8496-9bff-42bb-b776-720f44b70e55,0,8,1,4,1.0,0.0,0.0
10d27382-8fce-456b-897d-3d5194ff5de5,1,0,1,7,1.0,0.0,0.0
10d27382-8fce-456b-897d-3d5194ff5de5,1,1,1,4,1.0,0.0,0.0
10d27382-8fce-456b-897d-3d5194ff5de5,1,2,1,8,1.0,0.0,0.0
10d27382-8fce-456b-897d-3d5194ff5de5,1,3,1,4,1.0,0.0,0.0
10d27382-8fce-456b-897d-3d5194ff5de5,1,4,1,4,1.0,0.0,0.0
10d27382-8fce-456b-897d-3d5194ff5de5,1,5,1,6,1.0,0.0,0.0
10d27382-8fce-456b-897d-3d5194ff5de5,1,6,1,4,1.0,0.0,0.0
10d27382-8fce-456b-897d-3d5194ff5de5,1,7,1,6,1.0,0.0,0.155
10d27382-8fce-456b-897d-3d5194ff5de5,0,8,1,6,0.833,0.0,0.476
117d172e-00d6-436e-8df2-050f25977602,0,0,1,8,1.0,0.0,0.0
117d172e-00d6-436e-8df2-050f25977602,0,1,1,4,1.0,0.0,0.0
117d172e-00d6-436e-8df2-050f25977602,0,2,1,4,0.75,0.0,1.271
117d172e-00d6-436e-8df2-050f25977602,0,3,1,4,1.0,0.0,0.0
117d172e-00d6-436e-8df2-050f25977602,0,4,30,101,0.356,0.49,1.066
117d172e-00d6-436e-8df2-050f25977602,1,5,6,24,0.667,0.0,0.754
117d172e-00d6-436e-8df2-050f25977602,1,6,20,67,0.821,0.0,0.612
117d172e-00d6-436e-8df2-050f25977602,1,7,2,8,1.0,0.0,0.001
117d172e-00d6-436e-8df2-050f25977602,1,8,2,10,1.0,0.0,0.002
121ff4c2-ec13-46b8-b557-b31775259e5d,0,0,1,4,1.0,0.0,0.0
121ff4c2-ec13-46b8-b557-b31775259e5d,0,1,1,6,1.0,0.0,0.0
121ff4c2-ec13-46b8-b557-b31775259e5d,0,2,1,6,1.0,0.0,0.0
121ff4c2-ec13-46b8-b557-b31775259e5d,0,3,1,4,1.0,0.0,0.0
121ff4c2-ec13-46b8-b557-b31775259e5d,0,4,1,4,1.0,0.0,0.0
121ff4c2-ec13-46b8-b557-b31775259e5d,0,5,1,4,1.0,0.0,0.0
121ff4c2-ec13-46b8-b557-b31775259e5d,0,6,1,6,1.0,0.0,0.0
146ecf8b-ffa1-4239-ba58-040b61861fd9,0,0,5,18,0.333,0.519,1.624
146ecf8b-ffa1-4239-ba58-040b61861fd9,0,1,6,21,0.333,0.911,1.263
146ecf8b-ffa1-4239-ba58-040b61861fd9,0,2,1,4,1.0,0.0,0.0
146ecf8b-ffa1-4239-ba58-040b61861fd9,0,3,1,8,1.0,0.0,0.0
146ecf8b-ffa1-4239-ba58-040b61861fd9,1,4,11,35,0.629,0.0,0.906
146ecf8b-ffa1-4239-ba58-040b61861fd9,1,5,3,12,0.833,0.0,2.371
146ecf8b-ffa1-4239-ba58-040b61861fd9,1,6,5,17,1.0,0.0,0.005
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,0,10,40,0.65,0.0,1.154
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,1,2,8,1.0,0.002,0.005
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,2,3,12,1.0,0.001,0.001
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,3,7,29,0.414,0.485,0.882
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,4,4,18,0.889,0.002,1.05
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,5,2,8,1.0,0.0,0.0
16784bad-2cd9-4f4c-bb26-60355981cfe2,0,6,1,4,1.0,0.0,0.0
16784bad-2cd9-4f4c-bb26-60355981cfe2,0,7,5,19,0.895,0.069,0.379
16784bad-2cd9-4f4c-bb26-60355981cfe2,0,8,3,11,1.0,0.012,0.165
16784bad-2cd9-4f4c-bb26-60355981cfe2,0,9,8,28,0.821,0.0,0.345
16784bad-2cd9-4f4c-bb26-60355981cfe2,0,10,1,6,1.0,0.011,0.018
1825a812-09d0-4407-9265-182a07053cfc,0,0,1,4,1.0,0.0,0.0
1825a812-09d0-4407-9265-182a07053cfc,0,1,1,4,1.0,0.0,0.0
1825a812-09d0-4407-9265-182a07053cfc,0,2,1,4,1.0,0.0,0.0
1825a812-09d0-4407-9265-182a07053cfc,0,3,1,4,1.0,0.0,0.0
1825a812-09d0-4407-9265-182a07053cfc,0,4,1,6,1.0,0.0,0.0
1825a812-09d0-4407-9265-182a07053cfc,0,5,1,4,1.0,0.0,0.0
1825a812-09d0-4407-9265-182a07053cfc,0,6,1,6,1.0,0.0,0.0
1825a812-09d0-4407-9265-182a07053cfc,0,7,1,4,0.5,0.427,1.524
1825a812-09d0-4407-9265-182a07053cfc,0,8,1,4,1.0,0.0,0.0
1825a812-09d0-4407-9265-182a07053cfc,0,9,1,4,1.0,0.0,0.0
1825a812-09d0-4407-9265-182a07053cfc,0,10,6,24,0.708,0.08,0.545
1825a812-09d0-4407-9265-182a07053cfc,0,11,3,11,0.818,0.0,1.642
1900be91-8684-4316-98e2-c4fef6e6296f,1,0,18,64,0.219,0.853,1.637
1900be91-8684-4316-98e2-c4fef6e6296f,1,1,20,70,0.429,0.571,1.236
1900be91-8684-4316-98e2-c4fef6e6296f,1,2,4,14,0.786,0.0,0.407
1900be91-8684-4316-98e2-c4fef6e6296f,1,3,1,4,1.0,0.0,0.0
1900be91-8684-4316-98e2-c4fef6e6296f,0,4,1,4,1.0,0.0,0.0
1900be91-8684-4316-98e2-c4fef6e6296f,0,5,2,8,1.0,0.0,0.0
1900be91-8684-4316-98e2-c4fef6e6296f,0,6,1,4,1.0,0.0,0.0
1900be91-8684-4316-98e2-c4fef6e6296f,0,7,22,74,0.703,0.0,0.776
1900be91-8684-4316-98e2-c4fef6e6296f,0,8,1,4,1.0,0.0,0.0
1900be91-8684-4316-98e2-c4fef6e6296f,0,9,11,47,0.596,0.04,1.182
1900be91-8684-4316-98e2-c4fef6e6296f,0,10,1,4,1.0,0.0,0.0
1900be91-8684-4316-98e2-c4fef6e6296f,0,11,5,17,0.824,0.0,1.356
191e11c0-fd47-489c-9e3d-c8072713a761,0,1,1,4,1.0,0.0,0.0
191e11c0-fd47-489c-9e3d-c8072713a761,0,2,1,6,1.0,0.0,0.0
191e11c0-fd47-489c-9e3d-c8072713a761,0,3,2,9,1.0,0.0,0.0
191e11c0-fd47-489c-9e3d-c8072713a761,0,4,1,4,1.0,0.0,0.0
191e11c0-fd47-489c-9e3d-c8072713a761,0,5,1,6,1.0,0.0,0.0
191e11c0-fd47-489c-9e3d-c8072713a761,0,6,2,11,0.545,0.158,1.742
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,0,1,10,1.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,1,1,4,1.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,2,1,4,1.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,3,1,6,1.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,4,1,6,1.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,5,1,4,1.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,0,2,10,1.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,1,1,6,1.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,2,1,4,1.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,3,1,4,1.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,4,1,4,1.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,5,1,4,1.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,6,1,4,1.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,1,7,3,12,0.667,0.003,1.527
