uuid,element_id,story,room_index,plane_index,n_corners,inclination_deg,azimuth_deg,centroid_x,centroid_y,centroid_z,y_min,y_max,y_range,area_xz_m2,area_3d_m2
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:11,1,0,11,3,44.116,112.339,-7.474,4.2107,-7.4936,3.2683,4.6819,1.4136,0.0765,0.1066
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:12,1,0,12,3,46.865,87.609,-7.0974,4.6375,-6.5762,3.2683,5.9622,2.6939,2.0921,3.0599
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:13,1,0,13,4,52.89,112.315,-4.303,5.322,-8.0491,4.6819,5.9622,1.2803,1.5066,2.497
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:14,1,0,14,3,61.549,262.128,-3.5132,4.9757,-4.795,3.0027,5.9622,2.9595,0.0983,0.2064
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:15,1,0,15,3,63.615,292.314,-3.2292,3.9892,-9.2862,3.0027,5.9622,2.9595,0.1798,0.4046
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:16,1,0,16,3,64.398,319.46,-2.8358,5.0534,-8.3277,3.2358,5.9622,2.7264,2.1021,4.8645
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:17,1,0,17,3,66.664,136.601,-4.8425,4.9757,-3.3847,3.0027,5.9622,2.9595,1.8082,4.5649
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:18,1,0,18,3,68.16,135.224,-6.2209,4.9757,-2.8381,3.0027,5.9622,2.9595,1.6611,4.4652
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:19,1,0,19,3,68.624,271.397,-3.4972,4.9757,-3.8702,3.0027,5.9622,2.9595,1.537,4.217
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:20,1,0,20,3,71.132,103.536,-4.3366,5.4248,-6.8012,4.6819,5.9622,1.2803,0.0885,0.2737
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:21,1,0,21,3,79.169,22.315,-4.4644,5.1087,-8.8676,4.6819,5.9622,1.2803,0.1186,0.6313
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:22,1,0,22,3,79.176,200.153,-3.7688,3.9892,-2.6774,3.0027,5.9622,2.9595,0.6155,3.2778
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:23,1,0,23,3,79.414,9.97,-3.713,4.5489,-9.176,3.0027,5.9622,2.9595,0.1798,0.9787
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:24,1,0,24,3,80.26,200.153,-5.3787,3.9892,-2.066,3.0027,5.9622,2.9595,0.3706,2.1903
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:25,1,0,25,3,81.592,284.213,-5.3151,4.9757,-3.1908,3.0027,5.9622,2.9595,0.5704,3.901
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:26,1,0,26,4,90.0,20.16,-2.2453,2.8673,-3.0356,2.7319,3.0027,0.2708,0.0,0.2625
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:27,1,0,27,4,90.0,20.153,-5.4276,2.8673,-1.8677,2.7319,3.0027,0.2708,0.0,0.395
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:28,1,0,28,4,90.0,200.153,-3.7216,2.8673,-2.4938,2.7319,3.0027,0.2708,0.0,0.5892
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:29,1,0,29,4,90.0,202.313,-3.5176,3.2871,-9.3444,2.7319,4.6819,1.95,0.0,1.6302
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:30,1,0,30,3,90.0,26.435,-7.4873,3.7207,-7.526,3.2119,4.6819,1.47,0.0,1.0743
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:31,1,0,31,3,90.0,202.313,-3.1982,4.0669,-9.2107,3.0027,5.9622,2.9595,0.0,0.1711
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::1:0:32,1,0,32,3,90.0,112.323,-8.4042,3.1947,-7.2003,3.1038,3.2683,0.1645,0.0,0.0095
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:1:0,0,1,0,7,0.0,,-2.8529,1.8679,-4.9711,1.8679,1.8679,0.0,10.267,11.1002
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:1:1,0,1,1,7,0.0,,-5.5878,1.8679,-5.4814,1.8679,1.8679,0.0,24.0376,26.7017
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:2:0,0,2,0,4,0.0,,-4.3285,1.8309,-8.7119,1.8309,1.8309,0.0,7.1704,7.1704
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:3:0,0,3,0,3,0.0,,-1.0048,1.4359,-3.4448,1.4359,1.4359,0.0,2.0024,2.0024
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:3:1,0,3,1,3,7.167,154.009,-1.2628,1.3684,-2.4586,1.2335,1.4359,0.2024,2.3199,2.3382
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:3:2,0,3,2,3,36.163,116.74,-2.209,1.301,-2.8381,1.2335,1.4359,0.2024,0.3176,0.3934
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:3:3,0,3,3,3,90.0,26.741,-2.4706,1.301,-3.5626,1.2335,1.4359,0.2024,0.0,0.028
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:4:0,0,4,0,3,0.0,,0.7792,1.4076,-0.7277,1.4076,1.4076,0.0,0.8568,0.8568
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:4:1,0,4,1,4,6.356,109.963,-0.1555,1.3183,-0.4642,1.208,1.4316,0.2236,4.5046,4.5325
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:4:2,0,4,2,4,11.804,206.765,0.7252,1.3197,0.6569,1.2319,1.4076,0.1757,0.7769,0.7937
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ceiling-raw::0:5:0,0,5,0,4,6.378,116.74,1.2789,1.2804,2.6366,1.126,1.4348,0.3088,8.619,8.6727
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:0:0,0,0,0,6,0.0,,-1.3149,1.1571,-3.8375,1.1571,1.1571,0.0,8.5061,8.5422
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:1:0,0,1,0,4,0.0,,-3.1537,1.1163,-3.0537,1.1163,1.1163,0.0,7.48,7.48
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:2:0,0,2,0,4,0.0,,-2.9477,1.1382,-7.1999,1.1382,1.1382,0.0,23.5927,23.5927
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:3:0,0,3,0,4,0.0,,1.6486,1.6146,-8.7617,1.6146,1.6146,0.0,1.3872,1.3872
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:3:1,0,3,1,3,0.0,,-0.2386,1.3346,-10.0013,1.3346,1.3346,0.0,0.8566,0.8566
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:3:2,0,3,2,4,8.946,28.239,0.8497,1.4746,-10.2493,1.3346,1.6146,0.28,1.5437,1.5627
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:3:3,0,3,3,4,16.208,118.236,0.6554,1.4746,-8.6759,1.3346,1.6146,0.28,0.78,0.8123
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:3:4,0,3,4,3,18.292,89.802,0.3248,1.4279,-9.6309,1.3346,1.6146,0.28,0.8566,0.9022
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:3:5,0,3,5,3,90.0,28.241,0.9884,1.4279,-8.3952,1.3346,1.6146,0.28,0.0,0.1349
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:3:6,0,3,6,3,90.0,298.239,1.3723,1.4279,-10.1934,1.3346,1.6146,0.28,0.0,0.249
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:4:0,0,4,0,4,0.0,,1.7308,1.1479,-5.8029,1.1479,1.1479,0.0,12.7974,12.7974
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:5:0,0,5,0,4,0.0,,-1.4421,0.7125,-0.7644,0.7125,0.7125,0.0,6.7415,6.7415
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:6:0,0,6,0,3,3.801,118.239,-0.9045,0.7125,1.4547,0.6425,0.8525,0.21,2.6108,2.6165
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:6:1,0,6,1,3,7.245,28.239,-0.2368,0.7125,0.471,0.6425,0.8525,0.21,2.6108,2.6318
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:0,1,0,0,8,0.0,,5.5767,3.0788,8.1719,3.0788,3.0788,0.0,35.0143,35.0143
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:1,1,0,1,3,0.0,,8.465,3.0788,8.8634,3.0788,3.0788,0.0,0.8593,0.8593
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:2,1,0,2,3,50.694,266.962,8.3278,2.7437,10.9805,2.0734,3.0788,1.0054,0.7322,1.156
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:3,1,0,3,3,51.333,281.779,7.9097,2.8605,7.9563,2.4238,3.0788,0.655,0.7393,1.1833
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:4,1,0,4,3,54.635,81.212,8.246,2.8605,7.9432,2.4238,3.0788,0.655,0.6588,1.1383
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:5,1,0,5,3,58.575,273.729,8.5642,2.4085,10.3852,2.0734,3.0788,1.0054,0.5459,1.047
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:6,1,0,6,4,90.0,3.732,8.3111,1.8742,7.0147,0.9971,3.0788,2.0817,0.0,0.8354
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:7,1,0,7,3,90.0,180.866,8.5257,2.7437,9.794,2.0734,3.0788,1.0054,0.0,0.3092
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:0,1,1,0,19,0.0,,3.1353,3.1313,2.2445,3.1313,3.1313,0.0,16.0799,38.3354
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:1,1,1,1,3,0.0,,-3.2187,1.9557,0.4866,1.9557,1.9557,0.0,0.6787,0.6787
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:2,1,1,2,3,20.391,93.084,2.8778,3.0329,3.4148,2.836,3.1313,0.2953,0.9104,0.9712
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:3,1,1,3,3,36.715,183.161,2.5718,3.0329,2.6665,2.836,3.1313,0.2953,0.1576,0.1966
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:4,1,1,4,5,43.398,91.649,2.4345,2.6307,-0.3831,2.253,3.127,0.874,1.4107,1.9415
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:5,1,1,5,5,47.031,3.454,-1.05,2.6342,0.8374,2.256,3.1286,0.8726,5.5348,8.2689
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:6,1,1,6,4,49.815,273.916,6.5897,2.931,-0.8813,2.7272,3.135,0.4078,0.4456,0.6905
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:7,1,1,7,3,48.942,93.31,2.657,2.529,4.1928,2.2279,3.1313,0.9034,0.7468,1.137
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:8,1,1,8,3,53.327,45.912,2.4359,2.8729,0.5855,2.356,3.1313,0.7753,0.3193,0.5345
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:9,1,1,9,3,57.796,5.619,-1.2825,2.0891,0.4588,1.9557,2.356,0.4003,0.7322,1.3739
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:10,1,1,10,3,90.0,183.129,-3.2093,2.1822,0.6484,1.9557,2.356,0.4003,0.0,0.8105
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:11,1,1,11,3,90.0,273.308,2.0825,2.2702,-0.404,2.2279,2.3549,0.127,0.0,0.0833
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:12,1,1,12,4,90.0,273.314,2.117,2.2917,0.1922,2.2279,2.356,0.1281,0.0,0.0408
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:13,1,1,13,3,90.0,295.829,2.6205,2.7317,3.5612,2.2279,3.1313,0.9034,0.0,0.6247
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:2:0,1,2,0,4,0.0,,6.4676,3.1265,5.0547,3.1265,3.1265,0.0,5.8585,5.8585
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:2:1,1,2,1,4,47.966,273.17,7.5984,2.6461,4.9912,2.1644,3.1276,0.9632,3.6346,5.4282
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:2:2,1,2,2,4,90.0,93.219,8.0243,2.0966,4.8361,2.0277,2.1656,0.1379,0.0,0.1083
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:3:0,1,3,0,4,0.0,,0.8081,3.1776,1.9469,3.1776,3.1776,0.0,2.6106,2.6106
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:3:1,1,3,1,5,43.272,182.803,0.8872,3.0252,2.5803,2.9081,3.1789,0.2708,0.7115,0.9773
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:3:2,1,3,2,4,47.34,182.524,0.3083,2.4094,3.1913,1.8937,2.9364,1.0427,1.4797,2.1835
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:0,1,4,0,4,0.0,,8.2284,2.379,-0.2649,2.379,2.379,0.0,0.2759,0.2759
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:1,1,4,1,5,0.0,,5.8727,3.1486,1.2169,3.1486,3.1486,0.0,7.9003,7.9003
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:2,1,4,2,3,11.072,273.214,7.2098,3.0792,-1.0198,2.9405,3.1486,0.2081,0.4239,0.432
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:3,1,4,3,5,35.894,273.518,7.3904,2.8463,0.6526,2.3879,3.16,0.7721,2.3229,2.8675
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:4,1,4,4,3,45.076,194.467,7.5893,2.8227,-0.5843,2.379,3.1486,0.7696,0.3036,0.43
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:5,1,4,5,3,46.977,273.215,7.7534,2.4301,1.9935,2.0709,3.1486,1.0777,0.9154,1.3416
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:6,1,4,6,3,55.291,230.279,8.1201,2.5662,-0.6141,2.379,2.9405,0.5615,0.1517,0.2664
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:7,1,4,7,4,57.348,320.598,7.9101,2.4829,-1.1922,1.4635,3.1486,1.6851,0.8475,1.5708
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:8,1,4,8,3,90.0,244.293,7.7194,2.5328,1.3877,2.0709,3.1486,1.0777,0.0,0.3204
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:9,1,4,9,4,90.0,3.215,8.243,1.734,-0.0057,1.089,2.379,1.29,0.0,0.6856
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:10,1,4,10,4,90.0,273.222,8.4792,1.734,-0.539,1.089,2.379,1.29,0.0,0.7367
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:11,1,4,11,4,90.0,93.214,8.5018,1.734,-0.1373,1.089,2.379,1.29,0.0,0.3014
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:12,1,4,12,3,90.0,273.215,8.4482,1.7687,-1.0894,1.4635,2.379,0.9155,0.0,0.3649
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:0,1,5,0,8,0.0,,-2.7972,3.1585,2.2473,3.1585,3.1585,0.0,5.4275,5.4705
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:1,1,5,1,3,10.126,273.203,-1.8513,3.0508,2.8414,2.8355,3.1585,0.323,0.2655,0.2697
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:2,1,5,2,3,47.734,183.214,-1.2548,3.0508,2.7099,2.8355,3.1585,0.323,0.2655,0.3947
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:3,1,5,3,3,48.101,192.435,-1.2277,2.6252,3.1938,1.8817,3.1585,1.2768,0.784,1.1739
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:4,1,5,4,4,55.85,183.182,-3.2866,2.5202,3.4539,1.8816,3.1588,1.2772,3.0639,5.458
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:5,1,5,5,4,90.0,93.213,-5.0527,1.7293,3.5527,0.9385,3.1585,2.22,0.0,1.3687
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:6,1,5,6,4,90.0,3.041,-2.9865,1.4101,3.8709,0.9385,1.8817,0.9432,0.0,0.4302
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:7,1,5,7,4,90.0,3.226,-4.7623,1.4101,3.9697,0.9385,1.8817,0.9432,0.0,0.5029
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:8,1,5,8,4,90.0,183.054,-3.2723,1.4101,3.8861,0.9385,1.8817,0.9432,0.0,0.1098
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:0,1,6,0,3,0.352,93.203,-7.4284,2.8277,3.4018,2.8205,2.8421,0.0216,0.5287,0.5287
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:1,1,6,1,3,1.604,93.237,-7.5349,2.8533,1.5063,2.8205,2.919,0.0985,0.3612,0.3614
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:2,1,6,2,4,5.845,93.216,-6.9011,3.0005,2.3382,2.8205,3.1805,0.36,5.8509,5.8815
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:3,1,6,3,4,48.028,183.059,-6.8157,2.3975,3.8585,1.9613,2.8396,0.8783,2.7443,4.1036
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:4,1,6,4,3,48.496,178.019,-6.2636,2.9477,3.2359,2.8205,3.1805,0.36,0.5287,0.7978
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:5,1,6,5,4,50.324,3.86,-6.9747,2.4171,1.0301,1.9546,2.9087,0.9541,2.6417,4.1376
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:6,1,6,6,3,90.0,273.237,-5.1941,3.0933,1.3748,2.919,3.1805,0.2615,0.0,0.0269
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:7,1,6,7,3,90.0,186.559,-6.3645,2.9733,1.4405,2.8205,3.1805,0.36,0.0,0.4606
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:7:0,0,7,0,6,0.0,,6.0198,0.7623,-0.0088,0.7623,0.7623,0.0,12.8188,13.5093
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:8:0,0,8,0,4,0.0,,2.537,1.0123,-0.3284,1.0123,1.0123,0.0,8.3239,8.3239
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:9:0,0,9,0,4,0.0,,6.6084,1.0648,4.8922,1.0648,1.0648,0.0,34.6743,34.6743
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:10:0,0,10,0,4,0.0,,2.7409,1.1328,6.5675,1.1328,1.1328,0.0,10.9341,10.9341
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:11:0,0,11,0,10,0.0,,2.3792,1.0256,3.554,1.0256,1.0256,0.0,18.8819,19.0229
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:12:0,0,12,0,4,0.0,,-2.9607,1.0229,1.9981,1.0229,1.0229,0.0,11.3699,11.3699
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:13:0,0,13,0,5,0.0,,-5.8375,1.0476,0.8043,1.0476,1.0476,0.0,23.2266,23.2266
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:13:1,0,13,1,6,0.0,,-0.9551,1.0476,-0.3936,1.0476,1.0476,0.0,8.1272,10.3894
