uuid,element_id,story,room_index,plane_index,n_corners,p50_dist_to_wall_top_m,p95_dist_to_wall_top_m,trusted_corner_fraction
191e11c0-fd47-489c-9e3d-c8072713a761,191e11c0-fd47-489c-9e3d-c8072713a761::ceiling-raw::0:6:0,0,6,0,7,1.392,1.784,0.286
191e11c0-fd47-489c-9e3d-c8072713a761,191e11c0-fd47-489c-9e3d-c8072713a761::ceiling-raw::0:6:1,0,6,1,4,0.0,0.0,1.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,193c3c70-2271-4c42-ab2c-586e1d64d4cb::ceiling-raw::0:0:0,0,0,0,10,0.0,0.0,1.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,193c3c70-2271-4c42-ab2c-586e1d64d4cb::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,193c3c70-2271-4c42-ab2c-586e1d64d4cb::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,193c3c70-2271-4c42-ab2c-586e1d64d4cb::ceiling-raw::0:3:0,0,3,0,6,0.0,0.0,1.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,193c3c70-2271-4c42-ab2c-586e1d64d4cb::ceiling-raw::0:4:0,0,4,0,6,0.0,0.0,1.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,193c3c70-2271-4c42-ab2c-586e1d64d4cb::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::0:0:0,0,0,0,6,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::0:0:1,0,0,1,4,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::0:1:0,0,1,0,6,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::0:3:0,0,3,0,4,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::0:4:0,0,4,0,4,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:7:0,1,7,0,4,0.0,1.155,0.75
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:7:1,1,7,1,4,0.003,1.155,0.75
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:7:2,1,7,2,4,0.679,1.677,0.5
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:8:0,1,8,0,4,0.459,0.468,0.25
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:8:1,1,8,1,4,0.816,1.65,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:8:2,1,8,2,4,0.818,1.169,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:8:3,1,8,3,7,0.0,1.214,0.857
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:8:4,1,8,4,3,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:8:5,1,8,5,5,0.032,1.42,0.8
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:8:6,1,8,6,3,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:8:7,1,8,7,3,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:9:0,1,9,0,5,0.0,0.289,0.8
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:9:1,1,9,1,6,0.005,0.008,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:9:2,1,9,2,4,0.0,0.307,0.75
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:9:3,1,9,3,3,0.0,0.0,1.0
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:10:0,1,10,0,5,0.0,0.705,0.8
19459014-f39b-4bf6-945e-c5b50930dea3,19459014-f39b-4bf6-945e-c5b50930dea3::ceiling-raw::1:10:1,1,10,1,4,0.012,0.751,0.75
19bf6498-09eb-4c62-8fc8-8623942351ba,19bf6498-09eb-4c62-8fc8-8623942351ba::ceiling-raw::0:0:0,0,0,0,4,0.0,0.0,1.0
19bf6498-09eb-4c62-8fc8-8623942351ba,19bf6498-09eb-4c62-8fc8-8623942351ba::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
19bf6498-09eb-4c62-8fc8-8623942351ba,19bf6498-09eb-4c62-8fc8-8623942351ba::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
19bf6498-09eb-4c62-8fc8-8623942351ba,19bf6498-09eb-4c62-8fc8-8623942351ba::ceiling-raw::0:3:0,0,3,0,4,0.0,0.0,1.0
19bf6498-09eb-4c62-8fc8-8623942351ba,19bf6498-09eb-4c62-8fc8-8623942351ba::ceiling-raw::0:4:0,0,4,0,6,0.0,0.0,1.0
19bf6498-09eb-4c62-8fc8-8623942351ba,19bf6498-09eb-4c62-8fc8-8623942351ba::ceiling-raw::0:5:0,0,5,0,6,0.0,0.0,1.0
19bf6498-09eb-4c62-8fc8-8623942351ba,19bf6498-09eb-4c62-8fc8-8623942351ba::ceiling-raw::0:6:0,0,6,0,5,0.0,0.0,1.0
19bf6498-09eb-4c62-8fc8-8623942351ba,19bf6498-09eb-4c62-8fc8-8623942351ba::ceiling-raw::0:7:0,0,7,0,4,0.0,1.903,0.75
19bf6498-09eb-4c62-8fc8-8623942351ba,19bf6498-09eb-4c62-8fc8-8623942351ba::ceiling-raw::0:8:0,0,8,0,6,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:0:0,0,0,0,4,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:3:0,0,3,0,4,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:4:0,0,4,0,4,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:5:0,0,5,0,6,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:7:0,0,7,0,4,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:8:0,0,8,0,4,0.0,0.0,1.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,1a453338-ca2e-49d0-9bd2-da33c07fd348::ceiling-raw::0:9:0,0,9,0,8,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:0:0,1,0,0,6,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:0:1,1,0,1,3,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:0:2,1,0,2,4,0.0,1.16,0.75
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:0:3,1,0,3,4,1.186,1.803,0.25
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:0:4,1,0,4,4,0.007,0.01,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:0:5,1,0,5,4,0.503,1.285,0.5
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:0:6,1,0,6,3,1.007,1.329,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:0:7,1,0,7,3,1.342,1.469,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:0:8,1,0,8,6,1.355,2.026,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:0,1,1,0,4,0.401,0.567,0.25
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:1,1,1,1,4,0.226,0.54,0.5
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:2,1,1,2,4,0.0,0.121,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:3,1,1,3,4,0.071,0.285,0.75
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:4,1,1,4,16,0.0,1.491,0.562
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:5,1,1,5,4,0.897,1.296,0.25
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:6,1,1,6,3,0.469,0.797,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:7,1,1,7,3,1.161,1.304,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:8,1,1,8,5,0.019,0.389,0.8
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:9,1,1,9,4,0.881,1.548,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:10,1,1,10,3,0.0,0.706,0.667
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:11,1,1,11,3,0.653,0.772,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:12,1,1,12,3,1.436,1.635,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:13,1,1,13,3,0.927,1.385,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:14,1,1,14,3,0.581,1.103,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:15,1,1,15,4,0.327,1.318,0.5
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:16,1,1,16,3,0.653,0.772,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:17,1,1,17,4,0.0,0.264,0.75
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:1:18,1,1,18,3,0.583,0.808,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:0,1,2,0,3,1.042,1.061,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:1,1,2,1,6,0.507,0.714,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:2,1,2,2,3,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:3,1,2,3,3,0.509,0.694,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:4,1,2,4,3,0.0,0.458,0.667
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:5,1,2,5,5,0.004,0.509,0.6
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:6,1,2,6,3,0.233,0.667,0.667
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:7,1,2,7,3,0.233,0.961,0.667
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:8,1,2,8,4,0.117,0.642,0.75
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:9,1,2,9,3,1.073,1.806,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:10,1,2,10,3,0.715,1.43,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:11,1,2,11,3,1.063,1.072,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:12,1,2,12,3,0.859,1.444,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:13,1,2,13,3,0.233,0.989,0.667
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:14,1,2,14,3,1.509,1.599,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:15,1,2,15,3,1.037,1.042,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:16,1,2,16,3,0.859,1.052,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:17,1,2,17,3,0.715,0.845,0.333
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:2:18,1,2,18,3,1.068,1.073,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:3:0,1,3,0,3,0.072,0.202,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:3:1,1,3,1,4,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:3:2,1,3,2,4,0.027,0.033,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:3:3,1,3,3,4,0.007,0.008,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:4:0,1,4,0,4,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:5:0,1,5,0,4,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:5:1,1,5,1,4,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:5:2,1,5,2,3,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:5:3,1,5,3,3,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::0:6:1,0,6,1,6,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::0:7:0,0,7,0,6,0.0,0.0,1.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1d26eda3-c927-4cdf-a3b0-218036828a55::ceiling-raw::1:9:0,1,9,0,8,0.0,0.36,0.875
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:0,1,0,0,4,2.164,2.466,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:1,1,0,1,3,0.0,2.05,0.667
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:2,1,0,2,3,0.0,2.071,0.667
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:3,1,0,3,3,2.26,2.657,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:4,1,0,4,3,2.125,2.458,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:5,1,0,5,4,2.031,2.466,0.25
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:6,1,0,6,3,0.0,1.585,0.667
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:7,1,0,7,3,2.278,2.299,0.333
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:8,1,0,8,3,2.278,2.299,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:9,1,0,9,3,2.022,2.115,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:10,1,0,10,4,2.327,2.67,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:11,1,0,11,4,1.013,2.027,0.5
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:12,1,0,12,3,2.027,2.293,0.333
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:13,1,0,13,4,1.092,2.244,0.5
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:14,1,0,14,4,1.011,2.022,0.5
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:15,1,0,15,3,2.701,3.127,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:16,1,0,16,3,0.0,1.585,0.667
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:17,1,0,17,4,0.0,1.937,0.75
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:18,1,0,18,4,1.011,2.022,0.5
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:19,1,0,19,3,2.027,2.253,0.333
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:20,1,0,20,3,0.0,2.091,0.667
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:21,1,0,21,3,2.323,3.089,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:22,1,0,22,3,1.761,1.995,0.333
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:23,1,0,23,3,2.125,2.155,0.333
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:24,1,0,24,3,2.022,2.115,0.333
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:25,1,0,25,3,2.701,3.127,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:26,1,0,26,3,2.496,2.681,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:27,1,0,27,3,0.0,0.0,1.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:28,1,0,28,3,0.0,0.0,1.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:29,1,0,29,4,1.639,2.111,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:30,1,0,30,4,1.039,1.595,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:31,1,0,31,4,1.012,1.211,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:32,1,0,32,4,2.087,2.388,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:33,1,0,33,4,1.419,2.295,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:34,1,0,34,3,1.579,2.345,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:35,1,0,35,3,1.137,1.288,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:36,1,0,36,4,1.555,1.959,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:37,1,0,37,3,1.161,1.495,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:38,1,0,38,4,1.347,1.572,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:39,1,0,39,3,1.161,1.351,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:40,1,0,40,3,1.137,1.158,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:0:41,1,0,41,3,0.856,1.13,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:1:0,1,1,0,3,0.695,0.858,0.333
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3::ceiling-raw::1:1:1,1,1,1,3,0.0,1.019,0.667
